# Title: Online Malicious URL Splunk Lookup
# Updated: 2024-09-10T00:48:44Z
# Expires: 1 day (update frequency)
# Homepage: https://gitlab.com/malware-filter/urlhaus-filter
# License: https://gitlab.com/malware-filter/urlhaus-filter#license
# Source: https://urlhaus.abuse.ch/api/
"host","path","message","updated"
"175.175.60.152","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"175.203.21.2","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"175.24.204.79","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"175.27.154.148","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"175.27.188.230","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.100.241.12","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.111.174.109","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.111.174.140","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.113.115.103","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.113.115.33","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.119.85.7","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.12.6.42","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.122.28.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.195.174.11","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.195.191.123","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.230.64.95","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.36.148.87","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.53.214.38","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.65.35.214","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.74.118.170","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.74.66.195","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.74.69.128","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.74.69.203","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.74.69.208","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"176.74.97.74","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"177.242.106.138","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"177.52.48.235","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.151.143.2","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.151.163.54","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.151.34.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.165.112.168","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.165.79.24","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.169.212.115","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.170.251.9","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.176.204.240","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.176.204.250","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.176.223.215","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.182.253.59","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.183.212.207","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.183.85.67","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.188.30.171","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.19.183.14","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.214.241.150","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.215.238.8","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.218.50.182","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.236.113.246","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.238.118.238","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.239.120.153","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.34.157.178","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.34.177.42","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.60.25.240","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.81.27.137","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.84.167.164","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"178.95.173.168","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"179.118.199.209","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"179.189.254.54","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"179.190.109.156","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"180.106.241.32","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"180.163.61.176","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"180.184.87.42","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"180.211.169.2","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"180.250.160.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"180.92.229.122","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.10.211.18","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.117.209.48","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.129.106.146","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.199.179.14","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.211.252.34","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.214.58.14","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.224.243.165","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.36.153.151","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.49.0.178","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.49.124.170","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"181.49.47.190","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.112.59.203","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.113.13.148","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.114.195.187","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.114.32.130","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.116.36.216","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.116.86.128","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.116.92.4","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.117.116.148","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.117.136.239","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.118.152.181","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.119.166.97","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.120.40.48","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.120.59.70","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.121.114.22","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.121.13.38","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.121.16.138","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.121.45.240","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.121.52.235","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.123.192.117","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.126.116.254","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.126.117.24","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.126.118.178","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.127.1.154","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.127.166.57","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.127.176.38","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.127.178.40","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.160.6.136","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.253.115.155","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.253.115.156","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.253.205.235","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.56.132.173","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.61.55.76","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.72.167.124","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"182.93.83.121","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"183.115.102.3","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"183.171.48.228","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"183.57.21.131","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"183.6.76.139","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"184.151.249.241","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"184.180.131.206","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.114.137.114","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.118.19.154","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.12.78.161","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.127.22.75","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.13.221.50","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.133.214.138","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.142.53.18","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.143.139.103","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.180.196.46","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.19.190.80","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.190.20.228","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.2.229.122","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.208.158.215","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.21.223.166","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.100","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.101","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.117","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.16","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.17","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.19","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.204","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.66","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.8","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.84","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.215.113.93","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.216.133.16","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.216.214.225","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.22.62.68","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.221.237.201","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.224.107.4","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.224.128.74","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.234.216.143","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.234.216.64","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.237.157.98","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.240.104.133","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.254.96.92","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.29.162.101","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.34.22.25","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.43.19.103","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.43.228.126","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.49.168.84","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.56.80.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.61.246.225","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"185.71.69.198","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.118.121.223","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.154.93.81","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.177.98.100","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.189.199.6","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.2.171.36","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.3.78.195","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.42.121.70","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"186.67.115.166","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"187.115.56.93","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"187.247.242.34","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"187.33.225.154","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.0.131.200","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.12.238.121","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.120.203.238","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.121.161.31","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.137.36.53","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.147.175.138","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.149.139.44","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.170.32.148","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.170.48.204","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.190.57.41","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.191.16.250","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"188.20.51.118","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
